ImagePath,Right Upper-0,Left Upper-1,Left Lower-2,Right Lower-3,Labels
images/180a6e8c-1022_668.jpg,0,0,1,1,"[0, 0, 1, 1]"
images/33ba916e-1022_669.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/38c24637-1022_670.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/e9d647be-1022_671.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/f8c6ee99-1022_672.jpg,0,0,1,0,"[0, 0, 1, 0]"
images/c977e161-1022_673.jpg,1,1,0,1,"[1, 1, 0, 1]"
images/731da806-1022_674.jpg,1,1,0,1,"[1, 1, 0, 1]"
images/0890ae7a-1022_675.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/ed53ce68-1022_676.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/2d9bdf49-1022_677.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/bc0a87c6-1022_678.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/fe2438fa-1022_679.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/fb357bbc-1022_685.jpg,0,1,0,0,"[0, 1, 0, 0]"
images/cb503ce0-1022_686.jpg,1,1,0,1,"[1, 1, 0, 1]"
images/8e9891fb-1022_687.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/3ed8a6ed-1022_688.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/79dcda93-1022_689.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/5d14026d-1022_690.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/b793d1b5-1022_794.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/95907682-1022_795.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/2ae30d91-1022_796.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/3757c384-1022_797.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/94f0e113-1022_798.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/a948ae28-1022_799.jpg,1,0,0,1,"[1, 0, 0, 1]"
images/9536c5b7-1022_800.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/b15bc92c-1022_801.jpg,1,0,0,0,"[1, 0, 0, 0]"
images/c0ee150f-1022_702.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/bbbe2e9b-1022_703.jpg,1,0,0,0,"[1, 0, 0, 0]"
images/e5d98844-1022_704.jpg,1,0,0,0,"[1, 0, 0, 0]"
images/ae051e61-1022_705.jpg,1,1,0,0,"[1, 1, 0, 0]"
images/830bc5b3-1022_706.jpg,0,1,0,0,"[0, 1, 0, 0]"
images/31005da0-1022_707.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/b5d4a53b-1022_708.jpg,0,1,1,1,"[0, 1, 1, 1]"
images/72078c32-1022_709.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/19d07cd4-1022_710.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/9094b2ae-1022_711.jpg,0,0,1,1,"[0, 0, 1, 1]"
images/630e1f90-1022_712.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/bf9421c0-1022_713.jpg,1,0,1,1,"[1, 0, 1, 1]"
images/ad5951f8-1022_714.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/1ba0f339-1022_715.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/99489138-1022_716.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/871d3b07-1022_717.jpg,0,1,0,0,"[0, 1, 0, 0]"
images/d9ee092a-1022_718.jpg,0,1,1,1,"[0, 1, 1, 1]"
images/c8d0fb39-1022_719.jpg,1,0,0,0,"[1, 0, 0, 0]"
images/c12c9dfb-1022_720.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/95923286-1022_721.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/a83225ff-1022_722.jpg,1,1,0,0,"[1, 1, 0, 0]"
images/575f30a8-1022_723.jpg,1,0,0,0,"[1, 0, 0, 0]"
images/d59d579d-1022_724.jpg,1,0,0,0,"[1, 0, 0, 0]"
images/303dcc84-1022_725.jpg,1,0,0,0,"[1, 0, 0, 0]"
images/30476431-1022_726.jpg,1,0,0,0,"[1, 0, 0, 0]"
images/153de623-1022_727.jpg,1,0,0,0,"[1, 0, 0, 0]"
images/0fccd946-1022_728.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/c0dcdd49-1022_729.jpg,0,0,0,1,"[0, 0, 0, 1]"
images/7cfd82ea-1022_730.jpg,0,0,1,0,"[0, 0, 1, 0]"
images/d671a2b6-1022_731.jpg,1,0,0,0,"[1, 0, 0, 0]"
images/949b056f-1022_732.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/d35007e8-1022_733.jpg,0,0,0,1,"[0, 0, 0, 1]"
images/49753498-1022_734.jpg,1,0,0,0,"[1, 0, 0, 0]"
images/4e6a1822-1022_735.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/c1c733c8-1022_736.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/ce9327ba-1022_737.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/08b96444-1022_738.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/4906b5c3-1022_739.jpg,0,0,1,1,"[0, 0, 1, 1]"
images/a5b2c16a-1022_740.jpg,0,1,1,1,"[0, 1, 1, 1]"
images/73c6f4da-1022_741.jpg,0,0,1,1,"[0, 0, 1, 1]"
images/705c18c0-1022_742.jpg,0,0,1,1,"[0, 0, 1, 1]"
images/7bdb3598-1022_743.jpg,0,0,0,1,"[0, 0, 0, 1]"
images/39042433-1022_744.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/ec7e4386-1022_745.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/35214b62-1022_746.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/ec7a49af-1022_747.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/eb7804f2-1022_748.jpg,0,0,1,0,"[0, 0, 1, 0]"
images/a822ee3c-1022_749.jpg,0,0,1,1,"[0, 0, 1, 1]"
images/2b312554-1022_750.jpg,0,0,1,1,"[0, 0, 1, 1]"
images/a22236be-1022_751.jpg,0,0,1,0,"[0, 0, 1, 0]"
images/6b4022e6-1022_752.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/7076ca10-1022_753.jpg,1,1,0,0,"[1, 1, 0, 0]"
images/80a79a33-1022_754.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/43665b00-1022_755.jpg,0,0,1,1,"[0, 0, 1, 1]"
images/729f37a1-1022_756.jpg,0,0,1,1,"[0, 0, 1, 1]"
images/5e32178c-1022_757.jpg,0,0,1,1,"[0, 0, 1, 1]"
images/236ac865-1022_758.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/418c2a07-1022_759.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/35970f65-1022_760.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/568e5ff3-1022_761.jpg,0,0,1,1,"[0, 0, 1, 1]"
images/62872c45-1022_762.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/03acd544-1022_763.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/b34929ce-1022_764.jpg,0,1,1,0,"[0, 1, 1, 0]"
images/cffd7854-1022_765.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/a2aeafed-1022_766.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/2ff334c4-1022_767.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/0eb2f2d7-1022_768.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/dd286dc6-1022_769.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/15f5b3cb-1022_770.jpg,0,1,0,0,"[0, 1, 0, 0]"
images/34879401-1022_771.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/aa6063f0-1022_772.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/3b61ce18-1022_773.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/67d45536-1022_774.jpg,1,1,1,0,"[1, 1, 1, 0]"
images/1cfa039b-1022_775.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/3a219e2c-1022_776.jpg,1,1,0,1,"[1, 1, 0, 1]"
images/508f7209-1022_777.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/2dbf32ac-1022_778.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/06fcb6f9-1022_779.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/6ec8f5ee-1022_780.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/222e5db1-1022_781.jpg,0,1,1,0,"[0, 1, 1, 0]"
images/c81d5f8b-1022_782.jpg,0,1,0,0,"[0, 1, 0, 0]"
images/a3ce0cf5-1022_783.jpg,0,0,1,0,"[0, 0, 1, 0]"
images/d7070fbe-1022_784.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/a5cf0a49-1022_785.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/084da206-1022_786.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/828d2d5c-1022_787.jpg,1,1,0,0,"[1, 1, 0, 0]"
images/af97c9e2-1022_788.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/1b940a24-1022_789.jpg,0,1,1,0,"[0, 1, 1, 0]"
images/14a1cd7d-1022_790.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/5807ebc4-1022_791.jpg,0,0,1,0,"[0, 0, 1, 0]"
images/14870bd9-1022_792.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/63aa511e-1022_793.jpg,1,0,0,0,"[1, 0, 0, 0]"
images/f46b6f0e-1022_891.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/b28f4dad-1022_892.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/1d8c8890-1022_893.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/72127a06-1022_894.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/d3d09cef-1022_895.jpg,1,1,0,0,"[1, 1, 0, 0]"
images/8c63cca7-1022_896.jpg,1,1,1,0,"[1, 1, 1, 0]"
images/d7ef2049-1022_897.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/c8fe0db2-1022_898.jpg,0,1,0,1,"[0, 1, 0, 1]"
images/7fb826f1-1022_899.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/58a96bb2-1022_900.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/75e77cf6-1022_901.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/2a2a7c3f-1022_802.jpg,1,0,0,0,"[1, 0, 0, 0]"
images/560324eb-1022_803.jpg,1,0,1,1,"[1, 0, 1, 1]"
images/785bfd94-1022_804.jpg,1,1,1,0,"[1, 1, 1, 0]"
images/97e9c4a0-1022_805.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/4e76fb0f-1022_806.jpg,0,0,1,1,"[0, 0, 1, 1]"
images/8e66096f-1022_807.jpg,0,0,0,1,"[0, 0, 0, 1]"
images/0a85367d-1022_808.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/1e0aab18-1022_809.jpg,1,1,0,1,"[1, 1, 0, 1]"
images/2c4d8db8-1022_810.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/674117ff-1022_811.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/b1a21c79-1022_812.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/2ba3cd20-1022_813.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/110fc98e-1022_814.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/dbcf5940-1022_815.jpg,0,1,0,1,"[0, 1, 0, 1]"
images/1a9a3405-1022_816.jpg,0,0,1,0,"[0, 0, 1, 0]"
images/03a8d83a-1022_817.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/9e699f79-1022_818.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/c82ab1f4-1022_819.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/e7275e8f-1022_820.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/05756d91-1022_821.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/504824c5-1022_822.jpg,1,0,1,1,"[1, 0, 1, 1]"
images/1938e448-1022_823.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/0efb99cb-1022_824.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/0fb15f0a-1022_825.jpg,1,1,1,0,"[1, 1, 1, 0]"
images/58aadbfa-1022_826.jpg,1,1,1,0,"[1, 1, 1, 0]"
images/73f11e66-1022_827.jpg,1,1,0,0,"[1, 1, 0, 0]"
images/436987be-1022_828.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/0b536bcb-1022_829.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/e2b20be2-1022_830.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/0ddc032b-1022_831.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/22b8cc66-1022_832.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/e14beae0-1022_833.jpg,1,1,1,0,"[1, 1, 1, 0]"
images/a1842341-1022_834.jpg,1,0,0,0,"[1, 0, 0, 0]"
images/1e134776-1022_835.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/3410f3aa-1022_836.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/cafc510d-1022_837.jpg,0,0,1,1,"[0, 0, 1, 1]"
images/0fab9aaa-1022_838.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/deb27d8b-1022_839.jpg,1,1,0,1,"[1, 1, 0, 1]"
images/14835e98-1022_840.jpg,0,0,1,0,"[0, 0, 1, 0]"
images/df5cac04-1022_841.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/74d428c8-1022_842.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/e341c8c8-1022_843.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/70007dc0-1022_844.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/7ea40e2e-1022_845.jpg,0,1,0,0,"[0, 1, 0, 0]"
images/37a80088-1022_846.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/4a050ab6-1022_847.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/6369fa84-1022_848.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/c9a632f1-1022_849.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/f984c4bc-1022_850.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/f0a44edc-1022_851.jpg,0,0,0,1,"[0, 0, 0, 1]"
images/122c21a3-1022_852.jpg,1,0,0,1,"[1, 0, 0, 1]"
images/31c7e793-1022_853.jpg,0,0,1,1,"[0, 0, 1, 1]"
images/5119eb4e-1022_854.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/c564f9de-1022_855.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/86a2c91f-1022_856.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/f2ca3656-1022_857.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/a1099d1a-1022_858.jpg,0,0,1,1,"[0, 0, 1, 1]"
images/03b2c848-1022_859.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/679e4466-1022_860.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/04c39b8a-1022_861.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/cd0da165-1022_862.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/26598349-1022_863.jpg,1,1,0,0,"[1, 1, 0, 0]"
images/3f19bc3c-1022_864.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/0923103d-1022_865.jpg,1,0,0,0,"[1, 0, 0, 0]"
images/0ce435cd-1022_866.jpg,1,0,0,0,"[1, 0, 0, 0]"
images/b10dd741-1022_867.jpg,0,0,0,1,"[0, 0, 0, 1]"
images/adefc592-1022_868.jpg,0,1,0,0,"[0, 1, 0, 0]"
images/01db1509-1022_869.jpg,0,0,1,0,"[0, 0, 1, 0]"
images/550beb96-1022_870.jpg,1,0,0,0,"[1, 0, 0, 0]"
images/a51d90fa-1022_871.jpg,0,0,1,1,"[0, 0, 1, 1]"
images/379a2f39-1022_872.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/655b7a42-1022_873.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/3b62c6db-1022_874.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/99d8e697-1022_875.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/5ae4a77c-1022_876.jpg,0,1,0,1,"[0, 1, 0, 1]"
images/07a51737-1022_877.jpg,0,1,0,1,"[0, 1, 0, 1]"
images/1ee6e97d-1022_878.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/bee67c95-1022_879.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/8f288aab-1022_880.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/8e500497-1022_881.jpg,1,1,0,0,"[1, 1, 0, 0]"
images/12d038f1-1022_882.jpg,0,1,1,0,"[0, 1, 1, 0]"
images/dea885cf-1022_883.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/9396a9f6-1022_884.jpg,0,0,1,1,"[0, 0, 1, 1]"
images/d82d6d7b-1022_885.jpg,0,0,1,1,"[0, 0, 1, 1]"
images/f7a4996b-1022_886.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/8c7f8d63-1022_887.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/f068a12b-1022_888.jpg,1,1,1,0,"[1, 1, 1, 0]"
images/7e31ed02-1022_889.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/203399f2-1022_890.jpg,0,1,0,0,"[0, 1, 0, 0]"
images/2d12f9bb-1022_996.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/014c7365-1022_997.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/375b60a4-1022_998.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/d36f0de4-1022_902.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/981b0b07-1022_903.jpg,1,1,0,1,"[1, 1, 0, 1]"
images/146668dd-1022_904.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/09782885-1022_905.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/88a4c703-1022_906.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/d3c9ec0c-1022_907.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/6b01e74c-1022_908.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/c6fc0a47-1022_909.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/28be0658-1022_910.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/4120f3b1-1022_911.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/703e479a-1022_912.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/d5a98e38-1022_913.jpg,0,1,0,0,"[0, 1, 0, 0]"
images/e51b3d70-1022_914.jpg,0,1,0,0,"[0, 1, 0, 0]"
images/bec2f44a-1022_915.jpg,0,1,0,0,"[0, 1, 0, 0]"
images/3a621d2a-1022_916.jpg,0,1,0,0,"[0, 1, 0, 0]"
images/c2b58620-1022_917.jpg,0,0,1,0,"[0, 0, 1, 0]"
images/ffe49747-1022_918.jpg,0,0,1,0,"[0, 0, 1, 0]"
images/32fb83e1-1022_919.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/bdee5bec-1022_920.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/b71ae7c5-1022_921.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/f316edd9-1022_922.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/3506fe25-1022_923.jpg,1,0,0,1,"[1, 0, 0, 1]"
images/45401410-1022_924.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/72635078-1022_925.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/9ac3157d-1022_926.jpg,1,0,1,1,"[1, 0, 1, 1]"
images/245c6c93-1022_927.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/79623fac-1022_928.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/119fe47e-1022_929.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/5e21349c-1022_930.jpg,1,1,1,0,"[1, 1, 1, 0]"
images/7f603b68-1022_931.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/b2424038-1022_932.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/127e0457-1022_933.jpg,0,0,0,1,"[0, 0, 0, 1]"
images/51a8548c-1022_934.jpg,0,0,0,1,"[0, 0, 0, 1]"
images/ce426de6-1022_935.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/ac86a879-1022_936.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/a20e3bf0-1022_937.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/e40a96e9-1022_938.jpg,0,0,1,0,"[0, 0, 1, 0]"
images/39320825-1022_939.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/1fb186e7-1022_940.jpg,1,0,0,0,"[1, 0, 0, 0]"
images/c2045c29-1022_941.jpg,0,0,0,1,"[0, 0, 0, 1]"
images/ae1c67bc-1022_942.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/3dfcc021-1022_943.jpg,0,1,1,1,"[0, 1, 1, 1]"
images/1e906201-1022_944.jpg,0,1,1,1,"[0, 1, 1, 1]"
images/ff500c0d-1022_945.jpg,0,1,1,1,"[0, 1, 1, 1]"
images/d8b32cb8-1022_946.jpg,0,1,1,1,"[0, 1, 1, 1]"
images/463af38a-1022_947.jpg,0,1,1,1,"[0, 1, 1, 1]"
images/1b49303b-1022_948.jpg,0,1,1,1,"[0, 1, 1, 1]"
images/58c572eb-1022_949.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/2aeace02-1022_950.jpg,0,0,0,1,"[0, 0, 0, 1]"
images/35f06983-1022_951.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/a5b4c85a-1022_952.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/d635258f-1022_953.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/6b0fa2bf-1022_954.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/d3b9d378-1022_955.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/55ae50e0-1022_956.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/0dd9f6d9-1022_957.jpg,0,1,0,0,"[0, 1, 0, 0]"
images/ab7e974f-1022_958.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/c3d6c9ff-1022_959.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/8105cb9c-1022_961.jpg,1,0,0,1,"[1, 0, 0, 1]"
images/7b5af7f7-1022_962.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/ba37f97e-1022_963.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/1e7c106e-1022_964.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/f5fe8a32-1022_965.jpg,0,0,1,0,"[0, 0, 1, 0]"
images/6706db99-1022_966.jpg,0,0,1,0,"[0, 0, 1, 0]"
images/dc1720c1-1022_967.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/176f13fc-1022_968.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/7b4d079b-1022_969.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/eefe32f8-1022_970.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/49a47e61-1022_971.jpg,1,1,0,0,"[1, 1, 0, 0]"
images/417717b7-1022_972.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/4f17434b-1022_973.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/e500c30b-1022_974.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/c4630bc0-1022_975.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/fbc96d37-1022_976.jpg,0,1,0,0,"[0, 1, 0, 0]"
images/25ac59a6-1022_977.jpg,0,1,0,0,"[0, 1, 0, 0]"
images/c14d8e6d-1022_978.jpg,0,1,0,0,"[0, 1, 0, 0]"
images/2e02851d-1022_979.jpg,0,0,1,1,"[0, 0, 1, 1]"
images/a4a9089f-1022_980.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/dbaf532d-1022_981.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/92313320-1022_982.jpg,0,0,1,1,"[0, 0, 1, 1]"
images/125823bb-1022_983.jpg,0,0,1,1,"[0, 0, 1, 1]"
images/cc397fd6-1022_984.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/c24d1028-1022_985.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/2e115597-1022_986.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/124e71a5-1022_987.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/0c519b56-1022_988.jpg,0,0,1,0,"[0, 0, 1, 0]"
images/8d820350-1022_989.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/e262fd21-1022_990.jpg,0,0,1,1,"[0, 0, 1, 1]"
images/ab5b091b-1022_991.jpg,0,0,1,1,"[0, 0, 1, 1]"
images/65b9fb33-1022_992.jpg,0,0,1,1,"[0, 0, 1, 1]"
images/fe2f6694-1022_993.jpg,0,0,1,1,"[0, 0, 1, 1]"
images/85fa826f-1022_994.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/f82f7ecf-1022_995.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/05526421-1022_999.jpg,1,1,0,0,"[1, 1, 0, 0]"
images/2c9e61e6-1022_1000.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/1b33d538-0828_100.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/88f60f30-0828_1.jpg,0,1,0,0,"[0, 1, 0, 0]"
images/23dc36af-0828_2.jpg,0,1,0,1,"[0, 1, 0, 1]"
images/da817cc3-0828_3.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/804b0f82-0828_4.jpg,0,0,0,1,"[0, 0, 0, 1]"
images/b83abefd-0828_5.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/416da945-0828_6.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/7a788606-0828_7.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/dcfc60d3-0828_8.jpg,1,0,1,1,"[1, 0, 1, 1]"
images/6cee47db-0828_9.jpg,0,0,0,0,"[0, 0, 0, 0]"
images/ead1e660-0828_10.jpg,0,1,1,0,"[0, 1, 1, 0]"
images/a2cc7e6a-0828_11.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/9c85c34f-0828_12.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/c2de7894-0828_13.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/f550c7f2-0828_14.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/2dd58afa-0828_15.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/35fdc1f1-0828_16.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/399ea297-0828_17.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/4175000b-0828_18.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/84004817-0828_19.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/d51f62d7-0828_20.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/e59d2d9b-0828_21.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/5dbe4761-0828_22.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/506a8cff-0828_23.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/98ad42ee-0828_24.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/798b44d3-0828_25.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/806558e7-0828_26.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/aa8eadf1-0828_27.jpg,1,1,1,1,"[1, 1, 1, 1]"
images/bf756af8-0828_28.jpg,1,1,1,1,"[1, 1, 1, 1]"
